Date,Open,High,Low,Close,Adj Close,Volume
2021-04-30,742.000000,759.299988,717.049988,729.900024,724.822144,602080
2021-05-03,728.400024,765.000000,715.000000,761.250000,755.953979,1289664
2021-05-04,780.500000,781.849976,760.000000,768.799988,763.451477,1577079
2021-05-05,775.000000,779.000000,733.000000,738.200012,733.064331,1607331
2021-05-06,750.000000,753.650024,735.700012,740.750000,735.596619,798253
2021-05-07,745.000000,778.000000,745.000000,768.000000,762.657043,851647
2021-05-10,774.000000,779.500000,762.250000,765.849976,760.521973,790688
2021-05-11,751.349976,789.250000,751.000000,762.849976,757.542847,803645
2021-05-12,764.000000,773.000000,747.900024,751.799988,746.569702,768155
2021-05-14,759.500000,759.500000,727.599976,734.049988,728.943176,646327
2021-05-17,740.000000,759.900024,737.500000,754.049988,748.804077,620486
2021-05-18,766.799988,780.000000,757.250000,775.549988,770.154480,316332
2021-05-19,784.750000,792.000000,769.299988,772.500000,767.125732,739132
2021-05-20,783.500000,783.500000,761.500000,765.599976,760.273682,452656
2021-05-21,770.500000,775.349976,767.049988,769.150024,763.799072,202297
2021-05-24,773.000000,779.900024,746.299988,767.000000,761.664001,431358
2021-05-25,770.000000,776.500000,759.299988,763.950012,758.635193,296705
2021-05-26,766.000000,769.799988,756.849976,758.549988,753.272766,245404
2021-05-27,759.900024,765.000000,748.849976,751.150024,745.924255,353442
2021-05-28,757.000000,784.849976,754.049988,776.150024,770.750366,541748
2021-05-31,780.700012,780.750000,761.700012,769.650024,764.295593,317311
2021-06-01,775.000000,801.500000,749.599976,798.150024,792.597290,1178264
2021-06-02,803.950012,824.000000,802.900024,811.599976,805.953674,1165512
2021-06-03,819.500000,849.200012,810.599976,825.400024,819.657715,1490283
2021-06-04,831.900024,842.000000,823.000000,834.049988,828.247498,847609
2021-06-07,838.000000,898.799988,836.000000,878.500000,872.388306,2122651
2021-06-08,887.650024,887.700012,859.250000,874.049988,867.969238,793172
2021-06-09,881.400024,901.000000,831.299988,852.549988,846.618774,1417148
2021-06-10,859.849976,864.000000,843.349976,846.500000,840.610901,622269
2021-06-11,853.900024,856.450012,820.650024,838.799988,832.964478,743550
2021-06-14,754.950012,783.349976,681.500000,768.700012,763.352173,3858159
2021-06-15,800.049988,802.000000,755.000000,761.450012,756.152588,2556014
2021-06-16,756.000000,756.000000,698.250000,706.849976,701.932434,1436859
2021-06-17,680.799988,704.000000,638.200012,646.799988,642.300232,5907389
2021-06-18,638.000000,705.000000,638.000000,694.599976,689.767639,4880106
2021-06-21,687.349976,744.900024,683.549988,730.650024,725.566895,3918973
2021-06-22,744.950012,761.500000,740.000000,742.549988,737.384094,1711825
2021-06-23,750.000000,760.000000,715.299988,718.700012,713.700012,1552498
2021-06-24,726.650024,726.650024,701.900024,709.500000,709.500000,973842
2021-06-25,713.049988,718.849976,706.349976,712.299988,712.299988,535114
